person,personLabel,work,workLabel
http://www.wikidata.org/entity/Q16596667,Rinaldo,http://www.wikidata.org/entity/Q1053313,Jerusalem Delivered
http://www.wikidata.org/entity/Q16599494,Q16599494,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16605437,Matt Page,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q16612144,Q16612144,http://www.wikidata.org/entity/Q685903,Alisa – Folge deinem Herzen
http://www.wikidata.org/entity/Q16614378,Oscar MacGuire,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q16615900,Q16615900,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16621128,Q16621128,http://www.wikidata.org/entity/Q3006225,Longmire
http://www.wikidata.org/entity/Q16623252,Q16623252,http://www.wikidata.org/entity/Q3794458,Book of Souls
http://www.wikidata.org/entity/Q16623252,Q16623252,http://www.wikidata.org/entity/Q3821449,Q3821449
http://www.wikidata.org/entity/Q16623252,Q16623252,http://www.wikidata.org/entity/Q16564407,The Librarians
http://www.wikidata.org/entity/Q16625445,Ricky Sharpe,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q16625611,Q16625611,http://www.wikidata.org/entity/Q4846058,Aquí no hay quien viva
http://www.wikidata.org/entity/Q16631459,Sienna Blake,http://www.wikidata.org/entity/Q1585857,Hollyoaks
http://www.wikidata.org/entity/Q16635614,Sonia Fowler,http://www.wikidata.org/entity/Q607514,EastEnders
http://www.wikidata.org/entity/Q16638677,Q16638677,http://www.wikidata.org/entity/Q134773,Forrest Gump
http://www.wikidata.org/entity/Q16639027,Terese Willis,http://www.wikidata.org/entity/Q908708,Neighbours
http://www.wikidata.org/entity/Q16640373,Q16640373,http://www.wikidata.org/entity/Q1381883,Plus belle la vie
http://www.wikidata.org/entity/Q16663769,Matt Helm,http://www.wikidata.org/entity/Q8086533,The Ambushers
http://www.wikidata.org/entity/Q16664033,Melissa Hastings,http://www.wikidata.org/entity/Q32450,Pretty Little Liars
http://www.wikidata.org/entity/Q16664463,Midge Pinciotti,http://www.wikidata.org/entity/Q208072,That '70s Show
http://www.wikidata.org/entity/Q16664514,Q16664514,http://www.wikidata.org/entity/Q209612,Suikoden
http://www.wikidata.org/entity/Q16677510,Q16677510,http://www.wikidata.org/entity/Q3233656,Q3233656
http://www.wikidata.org/entity/Q16682498,Q16682498,http://www.wikidata.org/entity/Q1381883,Plus belle la vie
http://www.wikidata.org/entity/Q16683241,Q16683241,http://www.wikidata.org/entity/Q1381883,Plus belle la vie
http://www.wikidata.org/entity/Q16690119,Q16690119,http://www.wikidata.org/entity/Q165318,Crime and Punishment
http://www.wikidata.org/entity/Q16711815,Filip Filippovich Preobrazhensky,http://www.wikidata.org/entity/Q307620,Heart of a Dog
http://www.wikidata.org/entity/Q16711815,Filip Filippovich Preobrazhensky,http://www.wikidata.org/entity/Q951949,Cuore di cane
http://www.wikidata.org/entity/Q16711815,Filip Filippovich Preobrazhensky,http://www.wikidata.org/entity/Q1345004,Heart of a Dog
http://www.wikidata.org/entity/Q16739946,"Josephine ""Josie"" Powell Breen",http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16739946,"Josephine ""Josie"" Powell Breen",http://www.wikidata.org/entity/Q28647765,Lestrygonians
http://www.wikidata.org/entity/Q16739952,Nurse Callan,http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16739957,Bantam Lyons (Ulysses character),http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16739957,Bantam Lyons (Ulysses character),http://www.wikidata.org/entity/Q28602222,Lotus-eaters
http://www.wikidata.org/entity/Q16739965,Haines,http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16739979,Garrett Deasy,http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16739979,Garrett Deasy,http://www.wikidata.org/entity/Q28601624,Nestor
http://www.wikidata.org/entity/Q16739983,Mary Driscoll,http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16739992,Martin Cunningham (fictional character),http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16739992,Martin Cunningham (fictional character),http://www.wikidata.org/entity/Q459592,Dubliners
http://www.wikidata.org/entity/Q16739992,Martin Cunningham (fictional character),http://www.wikidata.org/entity/Q3822670,Grace (short story)
http://www.wikidata.org/entity/Q16739992,Martin Cunningham (fictional character),http://www.wikidata.org/entity/Q28602572,Hades
http://www.wikidata.org/entity/Q16740008,The Citizen,http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16740018,Gerty MacDowell,http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16740022,Myles Crawford (Ulysses character),http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16740022,Myles Crawford (Ulysses character),http://www.wikidata.org/entity/Q28602745,Aeolus
http://www.wikidata.org/entity/Q22943372,Peter Behrens,http://www.wikidata.org/entity/Q1247414,Law & Order: Trial by Jury
http://www.wikidata.org/entity/Q22944502,John Sierra,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22945709,Terry Sanchez,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22946179,Ruth Miller,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22954181,Chuck Rodman,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22963681,Stan Gillum,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22963712,Judge Slattery ,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22963834,Al Archer,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22999522,Laurie,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q22999546,Cathy,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q22999586,Al Caldwell,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q22999590,Margaret Hooper,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q22999595,Bonnie,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23000140,Nancy,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23000261,Bobbi,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23000267,Stevie,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23000290,Ed,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23000758,Chris,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23000920,Mark Richardson,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23000921,Jenny McGarry,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23001650,Bob Engler,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23001659,Carol Fitzpatrick,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23001841,Matt Skinner,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23001864,Ron Butterfield,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23001878,The Waitress,http://www.wikidata.org/entity/Q23670,It's Always Sunny in Philadelphia
http://www.wikidata.org/entity/Q23003614,Roberto Mendoza,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23003776,Katie Witt,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005125,Ginger,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005189,Donnie,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005293,Lord John Marbury,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005306,Larry Claypool,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005310,Chinese Ambassador,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005316,Jaworski,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005318,George Rollie,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005324,Larry,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23005862,Q23005862,http://www.wikidata.org/entity/Q23005848,Q23005848
http://www.wikidata.org/entity/Q23005862,Q23005862,http://www.wikidata.org/entity/Q23296738,Q23296738
http://www.wikidata.org/entity/Q23005862,Q23005862,http://www.wikidata.org/entity/Q23303600,Q23303600
http://www.wikidata.org/entity/Q23005862,Q23005862,http://www.wikidata.org/entity/Q23303829,Q23303829
http://www.wikidata.org/entity/Q23005862,Q23005862,http://www.wikidata.org/entity/Q23308241,Q23308241
http://www.wikidata.org/entity/Q23005862,Q23005862,http://www.wikidata.org/entity/Q23589814,Q23589814
http://www.wikidata.org/entity/Q23005888,Q23005888,http://www.wikidata.org/entity/Q23296738,Q23296738
http://www.wikidata.org/entity/Q23005888,Q23005888,http://www.wikidata.org/entity/Q23303600,Q23303600
http://www.wikidata.org/entity/Q23005888,Q23005888,http://www.wikidata.org/entity/Q23303829,Q23303829
http://www.wikidata.org/entity/Q23005888,Q23005888,http://www.wikidata.org/entity/Q23308241,Q23308241
http://www.wikidata.org/entity/Q23005888,Q23005888,http://www.wikidata.org/entity/Q23589814,Q23589814
http://www.wikidata.org/entity/Q23007298,Roger Tribbey,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23008119,Joseph Bruno,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23008443,Kenny Thurman,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23010238,Gina Toscano,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23010252,Al Kiefer,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23011464,Jonathan,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23011516,Max Lobell,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23011568,Steve,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23011599,Sondra,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23012300,Nancy McNally,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23012307,Ken Shannon,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23012330,Arthur Leeds,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23014030,Ainsley Hayes,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23014039,Mark Gottfried,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23014839,Mark Chase,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23015114,Mary Marsh,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23023197,James Gordon,http://www.wikidata.org/entity/Q15726959,Gotham
http://www.wikidata.org/entity/Q23024229,Stanley Keyworth,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23024397,Bernard Thatch,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23024676,Robbie Mosley,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23025185,Mark O'Donnell,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23029164,Henry Shallick,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23030384,Roger Salier,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23035753,Mickey Troop,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23035757,Jack Sloan,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23035765,Mike Chysler,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23035820,Richard Roper,http://www.wikidata.org/entity/Q3222334,The Night Manager
http://www.wikidata.org/entity/Q23035820,Richard Roper,http://www.wikidata.org/entity/Q19865538,The Night Manager
http://www.wikidata.org/entity/Q23035823,Jonathan Pine,http://www.wikidata.org/entity/Q3222334,The Night Manager
http://www.wikidata.org/entity/Q23035823,Jonathan Pine,http://www.wikidata.org/entity/Q19865538,The Night Manager
http://www.wikidata.org/entity/Q23036869,Millicent Griffith,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23037303,Michael Casper,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23038541,Howard Stackhouse,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23038562,Zach,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23038751,Oliver Babish,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23039827,Q23039827,http://www.wikidata.org/entity/Q132288,Salatut elämät
http://www.wikidata.org/entity/Q23042922,Bruno Gianelli,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23042967,Douglas Wegland,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23042970,Connie Tate,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23046165,Cliff Calley,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23047371,Robert Royce,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23047396,Bob Slatterly,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23047422,Phil,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23047434,Sally,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23053752,Alan Adamle,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23054665,Albie Duncan,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23058141,Jordon Kendall,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23058181,Darren Gibson,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23137259,Alex Parrish,http://www.wikidata.org/entity/Q19866569,Quantico
http://www.wikidata.org/entity/Q23196951,Q23196951,http://www.wikidata.org/entity/Q1477218,Navarro
http://www.wikidata.org/entity/Q23214200,Simon Donovan,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23272484,Yuki Takeya,http://www.wikidata.org/entity/Q17751436,Gakkō Gurashi!
http://www.wikidata.org/entity/Q23301677,SitRoom Civilian Advisor,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q23301703,Officer Thomas,http://www.wikidata.org/entity/Q3577037,The West Wing
http://www.wikidata.org/entity/Q16821909,Suzanne Ashworth,http://www.wikidata.org/entity/Q1585857,Hollyoaks
http://www.wikidata.org/entity/Q16824183,Jan Brandner,http://www.wikidata.org/entity/Q153561,Verbotene Liebe
http://www.wikidata.org/entity/Q16826749,Mike Barnes,http://www.wikidata.org/entity/Q1585857,Hollyoaks
http://www.wikidata.org/entity/Q16827056,Gaz Bennett,http://www.wikidata.org/entity/Q1585857,Hollyoaks
http://www.wikidata.org/entity/Q16828101,Matthias Brandner,http://www.wikidata.org/entity/Q153561,Verbotene Liebe
http://www.wikidata.org/entity/Q16828991,Nina Cassady,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q16833816,Shelby Corcoran,http://www.wikidata.org/entity/Q152178,Glee
http://www.wikidata.org/entity/Q16833858,Michelle Corrigan,http://www.wikidata.org/entity/Q1233919,Doctors
http://www.wikidata.org/entity/Q16835130,JJ Deveraux,http://www.wikidata.org/entity/Q185059,Days of our Lives
http://www.wikidata.org/entity/Q16836556,Margaret Edmondson,http://www.wikidata.org/entity/Q237072,Battlestar Galactica
http://www.wikidata.org/entity/Q16837550,Greg Evans,http://www.wikidata.org/entity/Q624611,One Life to Live
http://www.wikidata.org/entity/Q16837942,Nick Falco,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q16839002,Libby Fox,http://www.wikidata.org/entity/Q607514,EastEnders
http://www.wikidata.org/entity/Q16841148,Henry Grubstick,http://www.wikidata.org/entity/Q276528,Ugly Betty
http://www.wikidata.org/entity/Q16842075,Lydia Hart,http://www.wikidata.org/entity/Q1585857,Hollyoaks
http://www.wikidata.org/entity/Q16844226,Imogen Hollins,http://www.wikidata.org/entity/Q1233919,Doctors
http://www.wikidata.org/entity/Q16845460,"Hugh ""Blazes"" Boylan (Ulysses character)",http://www.wikidata.org/entity/Q6511,Ulysses
http://www.wikidata.org/entity/Q16845460,"Hugh ""Blazes"" Boylan (Ulysses character)",http://www.wikidata.org/entity/Q28602572,Hades
